Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2020_BoTC_17010_1,TN 153 of 2019-20 - 153/2,Improvement and Construction of Road from NH-15 Jhargaon to No.2 Jhargaon road,"Improvement and Construction of Road from NH-15 Jhargaon to No.2 Jhargaon road under SOPD-G for the year 2019-20, Mazbat LAC",Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,06-Mar-2020 01:40 PM,NA ,180.0,No ,No,Offline,20-Mar-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,Mazbat,784507.0,2.0,"99,60,448",ANIMA DAIMARI,9960000.0,Rejected-Finance,07-Jan-2021,AOC,Bodoland Territorial Council||PWD-BTC
2020_BoTC_17012_1,TN 153 of 2019-20 153/4,Improvement of road from Rowta Udalguri Road to Rowta Model Hospital,"Improvement of road from Rowta Udalguri Road to Rowta Model Hospital with interlocking Concrete Block Pavement under Rural Road Division under SOPD-G for the year 2019-20, Mazbat LAC",Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,06-Mar-2020 02:10 PM,NA ,180.0,No ,No,Offline,20-Mar-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,Mazbat,784507.0,2.0,"70,95,359",MAHESWAR BRAHMA,7095357.91,Rejected-Finance,22-Jan-2021,AOC,Bodoland Territorial Council||PWD-BTC
2020_BoTC_17015_1,TN 153 of 2019-20- 153-5,Improvement of road from Railway gate to Merabil village road,"Improvement of road from Railway gate to Merabil village road under Udalguri Rural Roads Division under SOPD-G for the year 2019-20, Mazbat LAC",Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,06-Mar-2020 03:00 PM,NA ,180.0,No ,No,Offline,20-Mar-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,Mazbat,784507.0,2.0,"53,80,987",DHARMESWAR GAYARI,5380987.0,Rejected-Finance,07-Jan-2021,AOC,Bodoland Territorial Council||PWD-BTC
2020_BoTC_17017_1,TN 153 of 2019-20 - 153-6,Construction of Nagachuba to B.K. Road in Udalguri,"Construction of Nagachuba to B.K. Road in Udalguri (R and B) Division under SOPD-G for the year 2019-20, Paneri LAC",Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,06-Mar-2020 03:00 PM,NA ,180.0,No ,No,Offline,20-Mar-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,Udalguri,784507.0,2.0,"79,99,664",MIJINGA BASUMATARY,7999120.0,Accepted-AOC,09-Jan-2021,AOC,Bodoland Territorial Council||PWD-BTC
2020_BoTC_17018_1,TN 153 of 2019-20 -153/7,Construction of Road from Thakuriapara Rowmari road to Tamulbari Jalukbari road,"Construction of Road from Thakuriapara Rowmari road to Tamulbari Jalukbari road via Sarmachuba in Udalguri (R and B) Division under SOPD-G for the year 2019-20, Paneri LAC",Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,06-Mar-2020 03:00 PM,NA ,180.0,No ,No,Offline,20-Mar-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,Udalguri,784507.0,2.0,"73,99,997",MIJINGA BASUMATARY,7399000.0,Accepted-AOC,09-Jan-2021,AOC,Bodoland Territorial Council||PWD-BTC
2020_BoTC_17019_1,TN 153 of 2019-20 - 153/8,"Renovation and Extension of Orang PWD (R) IB under SOPD-G for the year 2019-20, Mazbat LAC.","Renovation and Extension of Orang PWD (R) IB under SOPD-G for the year 2019-20, Mazbat LAC.",Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,06-Mar-2020 03:05 PM,NA ,180.0,No ,No,Offline,20-Mar-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,MAZBAT,784507.0,2.0,"43,63,408",ABONG BRAHMA,4362879.0,Accepted-AOC,22-Jan-2021,AOC,Bodoland Territorial Council||PWD-BTC
2020_BoTC_17088_1,TN 149 of 2019-20- 149/1,Construction of Teachers Residential Quarter in Adarsha Vidyalaya at Kachugaon,Construction of Teachers Residential Quarter in Adarsha Vidyalaya at Kachugaon (Gossaigaon) Block under RMSA in Kokrajhar District.,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Mar-2020 09:00 AM,NA ,180.0,No ,No,Offline,21-Mar-2020 03:30 PM,Bodoland Territorial Council||PWD-BTC,Kachugaon,783346.0,2.0,"60,04,976",BIPLAB CHANDA,6002537.0,Accepted-AOC,07-Jan-2021,AOC,Bodoland Territorial Council||PWD-BTC
2020_BTCWR_18859_1,NIT Addl.CE/KZ/WR/E-T/AC/100/717,Immediate measures to restore the damage on LB of Dhoula Danda Nala River at BOP Dhoula Campus under S.R.E. for 2019-20,Immediate measures to restore the damage on LB of Dhoula Danda Nala River at BOP Dhoula Campus under S.R.E. for 2019-20,Works,Open Tender,Works,Civil Works,No,No,NA ,05-Oct-2020 10:00 AM,NA ,180.0,No ,No,Online,28-Oct-2020 04:00 PM,Bodoland Territorial Council-WRD,at BOP Dhoula Campus,783372.0,2.0,"1,49,88,965",DILIP KUMAR BASUMATARY,14960000.17,Rejected-AOC,31-Oct-2020,AOC,Bodoland Territorial Council-WRD
2020_BTC_16590_1,ACE-38/KOK(R)/495,TN No.118,Const. of Blacktopping at Khashiabari road from Burrchara village to Sapkata PWD road under BTC for the year 2016-17 (From Ch.0.00m to Ch. 750.00m including Const. of RCC Box culvert,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,18-Feb-2020 10:30 AM,NA ,180.0,No ,No,Offline,11-Mar-2020 02:30 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"82,52,703",Arjun Saha,8252638.36,Rejected-AOC,22-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_16690_1,No ACE- 05/CHN/IFB/2018-19/205,TN_125_1,Construction of Drainage System at Kukurmari village Ward No.3 Kajalgaon town in Chirang District BTC for the year 2019-20,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,20-Feb-2020 01:50 PM,NA ,180.0,No ,No,Offline,02-Mar-2020 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kukurmari,783385.0,2.0,"1,98,82,969",Ms Miclin Construction,19882634.86,Rejected-AOC,08-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_16809_1,No. ACE- 05/CHN/IFB/2018-19/212,TN_129_2,Construction of road from Aie Nodi Dhubri L.P. School to Patabari Hakla Bazar Road via Nareng Gwdwi L.P. School in Chirang District under AOP for the year 2016-17 (From Ch.0.00m to Ch.2500m),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Feb-2020 01:00 PM,NA ,180.0,No ,No,Offline,17-Mar-2020 04:30 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chirang,783390.0,2.0,"99,89,411",Achinta Brahma,9988976.7,Rejected-Technical,22-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_16810_1,No. ACE- 05/CHN/IFB/2018-19/212,TN_129_3,Construction of road from Aie Nodi Dhubri L.P. School to Patabari Hakla Bazar Road via Nareng Gwdwi L.P. School in Chirang District under AOP for the year 2016-17 (From Ch.2500.00m to Ch.3800m).,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Feb-2020 01:00 PM,NA ,180.0,No ,No,Offline,17-Mar-2020 04:30 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chirang,783390.0,2.0,"75,99,794",Malay Kumar Dey,7599002.28,Rejected-Technical,22-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_16811_1,No. ACE- 05/CHN/IFB/2018-19/212,TN_129_4,"Construction of road from Jalang Bazar to Dumbrutola Bazar in Chirang District under AOP, BTC for the year 2016-17",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Feb-2020 01:00 PM,NA ,180.0,No ,No,Offline,17-Mar-2020 04:30 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chirang,783390.0,2.0,"70,99,625",Achinta Brahma,7098905.24,Rejected-Technical,22-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_16812_1,No. ACE- 05/CHN/IFB/2018-19/212,TN_129_5,"Renovation of village road with earth work and sand gravel from Maopar Baptist Church to Brahma Basti Tiniali, Chirang, BTC under AOP, BTC for the year 201617.",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Feb-2020 01:00 PM,NA ,180.0,No ,No,Offline,17-Mar-2020 04:30 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chirang,783390.0,2.0,"86,69,548",Malay Kumar Dey,8668963.25,Rejected-Technical,22-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_16813_1,No. ACE- 05/CHN/IFB/2018-19/212,TN_129_6,"Construction of ICBP road from Saljhora village to Madhyam Kajalgaon via Monglagaon LP School in Chirang District, BTC under WPT and BC in TSP area",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Feb-2020 01:30 PM,NA ,180.0,No ,No,Offline,11-Mar-2020 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chirang,783390.0,2.0,"1,03,99,642",SABINDRA NARZARY,10399638.3,Rejected-AOC,08-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_16823_1,ACE38/KOK/R/IFB/2016-17/499,TN No.131_01,"Impt. of road Metn. and Blacktopping from Bhorpur Bridge to West Gaonchulka link road via Ramdeo River and Gaonchulka Mission School road with 2 nos. RCC Box HP Culvert under BTC, for the year 2016-17-E/W, GSB from Ch. 0.00m to CH. 3500.00m under SOP",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,27-Feb-2020 10:00 AM,NA ,180.0,No ,No,Offline,13-Mar-2020 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"69,20,695",Rinki Brahma,6920676.54,Rejected-Technical,20-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_17122_1,No. ACE- 05/CHN/IFB/2018-19/222,TN_117_1 (R_1),"Const. of RCC Box Culvert (Size 4.00m x 4.00m, Single Cell) over No.2 Daranga Dong at Kishan Bazar under SOPD, in BTC for 2016-17",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,11-Mar-2020 03:30 PM,NA ,180.0,No ,No,Offline,21-Mar-2020 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"No.2 Daranga Dong, Chirang",783390.0,2.0,"67,99,998",Arjun Saha,,Rejected-AOC,,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_17123_1,No. ACE- 05/CHN/IFB/2018-19/222,TN_117_2 (R_1),"Const. of RCC Box Culvert (Size 4.00m x 4.00m, Single Cell) over No. 1 Daranga Dong at No.1 Daranga village under SOPD, in BTC for 2016-17",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,11-Mar-2020 03:30 PM,NA ,180.0,No ,No,Offline,21-Mar-2020 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"No.2 Daranga Dong, Chirang",783390.0,2.0,"37,64,509",Arjun Saha,3764500.09,Rejected-AOC,22-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_BTC_19825_1,ACE-38/KOK/R/IFB/2016-17/505,TN No.08_01,"Re-construction of road by providing SDBC from ch. 0.00 to 10800.00 m on Saktiasrashram to Bhowraguri under SOPD-G for the year 2019-2020, Kokrajhar West LAC.",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,31-Dec-2020 10:00 AM,NA ,180.0,No ,No,Offline,13-Jan-2021 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar West LAC,783347.0,2.0,"2,75,50,679",Arjun Saha,27549243.14,Accepted-AOC,21-Jan-2021,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2020_DAASC_16276_1,AGRI/ENG/BID/13M/4809/19-20/46,"Construction/Extension of office Building of Engineering Section at Directorate of agriculture Campus,Khanapara","Construction/Extension of office Building of Engineering Section at Directorate of agriculture Campus,Khanapara",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Feb-2020 10:00 AM,10-Feb-2020 12:00 PM ,90.0,No ,No,Offline,19-Feb-2020 01:00 PM,Directorate of Agriculture and Assam Seed Corporation,Guwahati,781022.0,2.0,"1,46,25,000",Biren Deka,13163962.5,Rejected-Finance,12-Jan-2021,AOC,Directorate of Agriculture and Assam Seed Corporation
2020_DAASC_18504_2,A/E/4858/Combine Harvester/2020-21/127,Procurement of Combine Harvester Under CMSGUY,Procurement of Combine Harvester Under CMSGUY,Goods,Open Tender,Supply,Machineries,No,No,NA ,07-Oct-2020 10:00 AM,NA ,120.0,No ,No,Offline,20-Oct-2020 01:00 PM,Directorate of Agriculture and Assam Seed Corporation,All over Assam,781022.0,2.0,"16,94,70,000",ACTION CONSTRUCTION EQUIPMENT LTD,1999999.0,Rejected-Technical,11-Jan-2021,AOC,Directorate of Agriculture and Assam Seed Corporation
2020_DoIT_18558_2,RFP No.B/7793 dated 01.09.2020,Selection of Consultant for preparation of DPR Master layout plan for setting up Barak Valley Wildlife Safari and Rescure Center Cachar Dist,Refer RFP,Services,Open Tender,Works,Consultancy,No,No,NA ,19-Oct-2020 05:30 PM,NA ,180.0,No ,No,Online,19-Nov-2020 04:00 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Barak Valley,781037.0,2.0,,GREENPRO INDIA CONSULTANTS PVT. LTD.,6000000.0,Not Admitted-Fee/PreQual/Technical,04-Jan-2021,AOC,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2020_DoIT_19395_1,Apccfandcwlw/02 dated 23/11/2020,"Comprehensive architectural planning, designing and construction supervision of the institution of Wildlife Hralth and Research (IWHR)",Refer RFP,Services,Open Tender,Lump-sum,Consultancy,No,No,NA ,23-Nov-2020 06:00 PM,NA ,90.0,No ,No,Online,04-Jan-2021 11:00 AM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781037.0,2.0,,Collage Design Pvt. Ltd.,12600000.0,Rejected-Technical,27-Jan-2021,AOC,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2020_DoWR_17752_2,JOR/SDRF/GOGADHAR/2020-21/1,"Immediate measures to avert flood devastation at different reaches of river Bhogdoi (At Godadhar bridge area, Kotonibari, Kothalguri, Moriani Town area) under SDRF for the year 2019-20","Immediate measures to avert flood devastation at different reaches of river Bhogdoi (At Godadhar bridge area, Kotonibari, Kothalguri, Moriani Town area) under SDRF for the year 2019-20",Works,Open Tender,Works,Civil Works,No,No,NA ,04-Nov-2020 06:00 PM,NA ,180.0,No ,No,Online,11-Nov-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785101.0,2.0,,PRAJIB DUTTA,12604005.0,Not Admitted-Fee/PreQual/Technical,25-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_17961_1,TEZPUR/2019-20/SDRF-II/II,Immediate measures for closing of breaches on both bank Spoil bunds on different location including restoration of damagesd section of the River Brahmajan Under SDRF 2019-20.,Immediate measures for closing of breaches on both bank Spoil bunds on different location including restoration of damagesd section of the River Brahmajan Under SDRF 2019-20.,Works,Open Tender,Works,Civil Works,No,No,NA ,16-Jun-2020 06:00 PM,NA ,180.0,No ,No,Online,29-Jun-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,TEZPUR,784001.0,2.0,"3,59,99,992",AJAY AGARWAL,35630908.32,Accepted-AOC,04-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_17997_1,SILCHAR/2020-21/CMSPLPKG/1,A/E measures to protect Annapurna Ferry Ghat (Nathpara area) from the erosion of river Borak on its R/B (Dudhpatil Part-V),A/E measures to protect Annapurna Ferry Ghat (Nathpara area) from the erosion of river Borak on its R/B (Dudhpatil Part-V),Works,Open Tender,Works,Civil Works,No,No,NA ,20-Jun-2020 06:00 PM,NA ,180.0,No ,No,Online,15-Jul-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dudhpatil Part-V,788002.0,2.0,"2,59,07,573",HIFZUR RAHMAN MAZARBHUIYA,,Accepted-AOC,05-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_18164_1,NAGAON/2019-20/SOPD-ODS/III,REJUVENATION OF KOLLONG RIVER (Construction of embankment along the left bank of Kollong River at Misa Kalbasti area),REJUVENATION OF KOLLONG RIVER (Construction of embankment along the left bank of Kollong River at Misa Kalbasti area),Works,Open Tender,Works,Civil Works,No,No,NA ,17-Jul-2020 06:00 PM,NA ,180.0,No ,No,Online,10-Aug-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,NAGAON,782001.0,2.0,"65,44,376",SRI NITYANANDA NATH,4973636.83,Not Admitted-Fee/PreQual/Technical,27-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_18530_2,DIPHU/2019-20/RIDF/I,Protection of Daudpur gaon from the erosion of river Jamuna. RETENDER,Protection of Daudpur gaon from the erosion of river Jamuna.,Works,Open Tender,Works,Civil Works,No,No,NA ,14-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,22-Oct-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIPHU,782460.0,2.0,"99,92,988",BIDYA SING PHANGCHO,2698734.7,Accepted-AOC,19-Dec-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_18531_2,DIPHU/2019-20/RIDF/II,Protection of Deramukh Chetok area from the erosion of L/B or river Kopili RETENDER,Protection of Deramukh Chetok area from the erosion of L/B or river Kopili,Works,Open Tender,Works,Civil Works,No,No,NA ,14-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,22-Oct-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIPHU,782460.0,2.0,"1,29,92,967",AGHAZ AHMED,10524302.04,Rejected-AOC,19-Dec-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_18532_2,DIPHU/2019-20/RIDF/III,Protection of Mistriballi area from the erosion of river Jamuna in Karbi Anglong dist. RETENDER,Protection of Mistriballi area from the erosion of river Jamuna in Karbi Anglong dist.,Works,Open Tender,Works,Civil Works,No,No,NA ,14-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,22-Oct-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIPHU,782460.0,2.0,"1,39,92,613",DURGA PRASAD UPADHYA,12035016.2,Not Admitted-Fee/PreQual/Technical,21-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_18533_2,DIPHU/2019-20/RIDF/IV,Protection of Pub Dilawjan areas from the erosion of L/B of river Dhansiri. RETENDER,Protection of Pub Dilawjan areas from the erosion of L/B of river Dhansiri.,Works,Open Tender,Works,Civil Works,No,No,NA ,14-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,22-Oct-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIPHU,782460.0,2.0,"1,29,49,365",PABITRA BONGRUNG,10488985.35,Rejected-AOC,19-Dec-2020,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_18879_1,SIV/RIDF/DHAIALI/2020-21/1,Raising and Strengthening to Demow Bund L/B from Demow Chari-Ali to Dhai-Ali from Ch.10350 m. to end point Dhai-Ali. (Phase-I),Raising and Strengthening to Demow Bund L/B from Demow Chari-Ali to Dhai-Ali from Ch.10350 m. to end point Dhai-Ali. (Phase-I),Works,Open Tender,Works,Civil Works,No,No,NA ,07-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,28-Oct-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sivasagar,785640.0,2.0,"1,87,65,048",LILAJYOTI PHUKAN,14432051.48,Rejected-AOC,20-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_19044_1,DHUBRI/2018-19/RIDF/II,Re-sectioning of river Tekonjhora at Kharija-Dolaigaon Near Bongaigaon along with Marginal bund at both side with spoiled soil for a length of 3000M.,Re-sectioning of river Tekonjhora at Kharija-Dolaigaon Near Bongaigaon along with Marginal bund at both side with spoiled soil for a length of 3000M.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,11-Nov-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,DHUBRI,783301.0,2.0,"2,39,08,209",BIREN PEGU-BHASKAR MONI BARMAN JV,21516193.39,Accepted-AOC,01-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR
2020_DoWR_19045_1,HAILAKANDI/2019-20/RIDF/I,A/E measures at Matijuri Bazar area from the erosion of river Katakhal on its left bank.,A/E measures at Matijuri Bazar area from the erosion of river Katakhal on its left bank.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,11-Nov-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,HAILAKANDI,788151.0,2.0,"3,45,37,379",AMZAD HUSSAIN LASKAR-ZIAUR RAHMAN BARBHUIYA JV,31081944.36,Accepted-AOC,16-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR
